Handle;Title;Description;Vendor;Categoria;Tags;Precio;Variant 1;Variant 1 price;Variant 1 Featured Image URL;Variant 2;Variant 2 price;Variant 2 Featured Image URL;Variant 3;Variant 3 price;Variant 3 Featured Image URL;Variant 4;Variant 4 price;Variant 4 Featured Image URL;Variant 5;Variant 5 price;Variant 5 Featured Image URL;Image 1 URL;Image 2 URL;Image 3 URL;Image 4 URL;Image 5 URL;Image 6 URL;Image 7 URL;Image 8 URL;Image 9 URL;Image 10 URL;Option 1;Option 2;Option 3
moon-rocks-5678-cbd-la-cordobesa-espacial;Moonrocks con 56,78% CBD | La Cordobesa Espacial;"Los Moonrocks de CBD son cogollos de CBD, cubiertos de aceite de CBD y rebozados en resina de CBD. El proceso de preparado es totalmente artesanal. Su alto porcentaje en CBD, de un 57%, los convierte en un formato muy potente para disfrutar de los efectos del cannabidiol. Su nivel de THC es inferior al 0,2%. Envío discreto en paquetes opacos que no desprenden ningún olor.
Las resinas de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Ítem de utilización comercial. No apto para el consumo humano. 
 Beneficios. También llamadas perlas de CBD, los Moonrocks son un formato súper potente para disfrutar de los efectos del cannabidiol, ya que contiene un porcentaje de CBD inusualmente alto. Su color marrón corresponde al color natural de la resina.
 Sostenibilidad. Procedente del cáñamo industrial cultivado con semillas certificadas por la UE (Fedora 17) en el sur de España. Producto orgánico.";profesorcbd;Flores de CBD;"equilibrio
Flor
focus
LaCordobesaEspacial
Moonrocks
Oferta
ofertapersonalizada
Resinas";63;2g;18;;5g;34;;10g;63;;20g;108;;50g;122;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/MoonRocksLaCordobesaEspacial-florcbd-001.webp?v=1697609159;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/MoonRocksLaCordobesaEspacial-florcbd-002.webp?v=1697609159;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/MoonRocksLaCordobesaEspacial-florcbd-003.webp?v=1697609159;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/MoonRocksLaCordobesaEspacial-florcbd-004.webp?v=1697609159;;;;;;;Cantidad (2g, 5g, 10g, 20g, 50g);;
la-cordobesa-hash-charas-ogkush-de-cbd;Charas OG Kush de Cáñamo con 14,72% de CBD · La Cordobesa hash ·;"De todas las variedades de hachís, el Charas OG Kush es, sin duda, el más artesanal. Un charas CBD confeccionado a mano, de plantas vivas y cuidadosamente seleccionadas. Solo se admiten cogollos extraordinariamente lustrosos. Tiene un porcentaje de CBD más elevado que el resto de las resinas de su familia: 14,72%. A más concentración de cannabidiol, mayor efecto de la sustancia. De las mejores variedades que conocemos. Un hachís tradicional con altas concentraciones de CBD. Semilla Futura 75 certificada por la UE. Alta calidad. Los paquetes son opacos y no desprenden ningún olor.

El Charas de CBD La Cordobesa está catalogado como producto aromático. Su venta es totalmente legal y nuestros usuarios lo usan en momentos de distensión. Ítem de utilización comercial. No apto para el consumo humano.

Beneficios. Tiene un color marrón oscuro, con reflejos de color ámbar. Notas frutales, con matices de tierra y menta. Te gustará el aroma de esta resina si te gustan los mercados de especias y las notas olfativas que estimulan la imaginación para recrear aventuras. Un producto ideal para las mentes más inquietas.

Sostenibilidad. Todos nuestros charas de CBD provienen de cultivos orgánicos de cáñamo industrial ubicados en Extremadura o Andalucía, para apoyar el tejido social y económico más próximo y minimizar el impacto del transporte. Semillas certificadas por la UE.";profesorcbd;Flores de CBD;"equilibrio
Flor
FlorLaCordobesa
focus
laCordobesa
Oferta
ofertapersonalizada
ResinaLaCordobesa
Resinas";64;2g;18;;5g;30;;10g;54;;20g;64;;50g;122;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CharasLaCordobesaOGKush-florcbd-001.webp?v=1697528072;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CharasLaCordobesaOGKush-florcbd-002.webp?v=1697528072;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CharasLaCordobesaOGKush-florcbd-003.webp?v=1697528072;https://cdn.shopify.com/s/files/1/0743/4357/9926/products/1149-Analitica-Charas-OG-Kush-de-Canamo-con-1472e-CBD-_C2_B7-La-Cordobesa-hash.jpg?v=1697528072;;;;;;;Cantidad (2g, 5g, 10g, 20g, 50g);;
kamikacbd-eliquid-sabor-cannabis-al-2-5-250mg-o-5-500mg-cbd;KamikaCBD eliquid · Sabor Cannabis · al 5% (500mg) CBD;"El e-liquid de KamikaCBD Sabor Cannabis, con 5% de CBD, es un líquido para cigarrillos electrónicos con altos niveles de concentración de CBD, Este líquido para cigarrillo/vapeador/vapeo no contiene nicotina ni THC. El Samurái dice: “El sabor Cannabis es genial, sobre todo porque es legal”.

Formato 10ml – 500mg. 1ml = ~31 gotas
Importante. Los eliquids de relleno de KamikaCBD tienen un precio súper reducido porque cumplieron en enero de 2024 su fecha de consumo preferente. Esto implica que puedan ver ligeramente mermadas sus cualidades organolépticas, pero pueden usarse de modo totalmente seguro. Los eliquids no caducan. 

Cómo se usa. Este producto debe ser usado con un cigarrillo electrónico o vapeador. El líquido se calentará y se convertirá en aerosol. Compatible con todos los cigarrillos electrónicos. Consejo del ProfesorCBD: “Por favor, no seamos burros y no hagamos experimentos”. No recomendado para mujeres embarazadas o lactantes. Mantener fuera del alcance de los niños.

Beneficios. Acción inmediata, disfrute sensorial, experiencia placentera. Además, en España está permitido vapear sin nicotina en todos los espacios públicos, por lo que los eliquids de CBD son un formato muy cómodo para quienes buscan no llamar la atención en su uso del cannabidiol.

Ingredientes. Propilenglicol, glicerina vegetal y CBD. Máxima pureza.

Sostenibilidad. El cáñamo industrial del que proceden CBD y terpenos naturales está cultivado de manera orgánica y tiene la certificación europea. Todos nuestros cultivos pasan por exhaustivos controles de calidad. Cáñamo orgánico. Cáñamo sin efectos secundarios.";profesorcbd;eLiquids;"eliquids
equilibrio
focus
KamikaCBD
Oferta
ofertapersonalizada
Zzz";5,95;eLiquid 5% (500 mg) de CBD;5,95;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/EiquidKamikaCBDCannabis-eliquidscbd-001.webp?v=1698074767;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/EiquidKamikaCBDCannabis-eliquidscbd-002.webp?v=1698074767;;;;;;;;;Tamaño (eLiquid 5% (500 mg) de CBD);;
ice-rocks-8577-cbd-la-cordobesa;Icerocks con 85,77% de CBD | La Cordobesa Espacial;"""Los Icerocks de CBD son flores de CBD, cubiertas con aceite de CBD, a los que se añade cristal aislado de CBD. La cubierta de cristal es una forma pura de cannabidiol (CBD aislado) muy valorada. No es de extrañar, porque gracias al cristal, el Icerock CBD alcanza un nivel de concentración impresionante de CBD: del 85,77%. Su nivel de THC es inferior al 0.2%. ‘Perlas de CBD’ o ‘el caviar del cannabis’: el modo en que es habitual referirse a este producto de ProfesorCBD está a la altura de su leyenda. Nuestra joya de la corona… un caramelo de los que no pican los dientes. Aroma único. Se envía en paquetes opacos y discretos que no desprenden ningún olor.
Las resinas de CBD La Cordobesa están catalogadas como productos aromáticos. Su venta es totalmente legal y nuestros usuarios las usan en momentos de distensión. Ítem de utilización comercial. No apto para el consumo humano.
 Beneficios. El Icerock es nuestro producto con mayor porcentaje de CBD, por lo que brinda una experiencia muy potente.
 Sostenibilidad. Procedente del cáñamo industrial cultivado con semillas certificadas por la UE (Fedora 17) en el sur de España. Producto orgánico.""";profesorcbd;Flores de CBD;"equilibrio
Flor
focus
LaCordobesaEspacial
Moonrocks
Oferta
ofertapersonalizada
Resinas";64;2g;18;;5g;34;;10g;64;;20g;112;;50g;122;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-001_fa183a41-88f9-423a-ba30-8ca0ace9a84d.webp?v=1697609056;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-002_8337de81-7a2a-4353-a7f4-9ec59e8ba163.webp?v=1697609056;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-003_1cf9d3da-85b5-469d-ae33-f21fbb0b94a7.webp?v=1697609056;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/IceRocksLaCordobesaEspacial-florcbd-004_ab5fa0ce-7abe-4c51-9e87-b566c12ab7fd.webp?v=1697609056;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/Capturadepantalla2023-06-07102317.png?v=1697609056;;;;;;Cantidad (2g, 5g, 10g, 20g, 50g);;
crema-facial-para-piel-joven-con-cbd-niacinamida-extracto-de-lupulo-y-aloe-vera-hakulab-cbd-cosmetics;Crema Facial para Piel Joven con CBD, Niacinamida, Extracto de Lúpulo y Aloe Vera - hakuLab CBD Cosmetics;"La Crema Facial para Piel Joven con CBD, Niacinamida, Extracto de Lúpulo y Aloe Vera es un tratamiento unisex que cubre las necesidades diarias de las pieles más jóvenes. O, como a nosotros nos gusta llamarlas, las pieles debutantes en paellas al sol y noches de fiesta. Más del 90% de sus ingredientes son de origen natural. Absorción ultrarápida. Especialmente indicada para pieles sensibles. Loción 100% compatible con la base de maquillaje. Contiene la mayor concentración de CBD del mercado. Di adiós a los filtros de Instagram. Cantidad: 50ml – CBD 800mg
 Cómo se usa. Aplicar la crema facial con CBD cada mañana sobre la cara lavada, realizando un suave masaje hasta su completa absorción. Aplicar antes de la protección solar.
 Beneficios. Propiedades hidratantes y acción antiacné. Efecto buena cara: nadie notará que ayer saliste.
 Ingredientes. Aqua, glyceryl stearate, Ammonium Polyacryloyldimethyl Taurate, cetyl alcohol, propylene glycol, nicotinamide, salicylic acid, zinc oxide, titanium dioxide, sulfur, Humulus lupulus extract, cannabidiol, Arctium Lappa extract, aloe barbadensis leaf extract, hamamelis virginiana extract, lactic acid, cannabis sativa seed oil, parfum, sodium benzoate, potassium sorbate, propanediol.
 Sostenibilidad. Ingredientes de origen sostenible, fabricado en España, envases ecológicos.";profesorcbd;Cremas y Cosmética;"belleza
BlackFriday
Cosmética
Farmacia
HakuLab
hakuLab Cosmetics
Oferta
ofertapersonalizada";14,92;Default Title;14,92;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielJoven-cosmeticacbd-001.webp?v=1697527503;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielJoven-cosmeticacbd-002.webp?v=1697527502;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielJoven-cosmeticacbd-003.webp?v=1697527501;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielJoven-cosmeticacbd-004.webp?v=1697527502;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielJoven-cosmeticacbd-005.webp?v=1697527501;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielJoven-cosmeticacbd-006.webp?v=1697527501;;;;;Title (Default Title);;
camiseta-la-cordobesa-by-angel-toren;Camiseta La Cordobesa by Ángel Torén | ProfesorCBD;"El artista urbano Ángel Torén, cuyos hipnóticos murales se exponen por medio mundo, ha creado esta camiseta de La Cordobesa para ProfesorCBD. Con sus típicas formas onduladas, el creador murciano ha querido transmitir el buen rollo que le sugieren nuestras flores, usando los colores de marca de sus variedades favoritas: la Naranjita, la Candy Kush o la Amnesia Haze, entre ellas.
 Amplia variedad de tallas. Hombre: S, M, L, XL y 2XL. Mujer: S, M y L. 100% algodón, 0% insustancial. Gramaje premium. Recomendamos un primer lavado en frío.";profesorcbd;;Merchandising;24,95;Talla 2XL (Hombre);24,95;;Talla XL (Hombre);24,95;;Talla L (Hombre);24,95;;Talla M (Hombre);24,95;;Talla S (Hombre);24,95;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CamisetaAngelToren_11zon.webp?v=1697529263;;;;;;;;;;Tamaño (Talla 2XL (Hombre), Talla XL (Hombre), Talla L (Hombre), Talla M (Hombre), Talla S (Hombre), Talla S (Mujer), Talla M (Mujer), Talla L (Mujer));;
camiseta-era-un-secreto-a-voces-profesorcbd;Camiseta 'Era un Secreto a Voces' | ProfesorCBD;¿Y si no eran espinacas…? Esta fantasía de camiseta de ProfesorCBD y La Cordobesa es nuestro homenaje a las historietas que nos marcaron en la infancia. Amplia variedad de tallas. Hombre: S, M, L, XL y 2XL. Mujer: S, M y L. 100% algodón, 0% insustancial. Gramaje premium. Recomendamos un primer lavado en frío.;profesorcbd;;Merchandising;24,95;Talla S (Mujer);24,95;;Talla M (Mujer);24,95;;Talla L (Mujer);24,95;;Talla S (Hombre);24,95;;Talla M (Hombre);24,95;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CamisetaEraunSecretoaVoces-merch-001.webp?v=1697529244;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CamisetaEraunSecretoaVoces-merch-002.webp?v=1697529244;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CamisetaEraunSecretoaVoces-merch-003.webp?v=1697529244;;;;;;;;Tamaño (Talla S (Mujer), Talla M (Mujer), Talla L (Mujer), Talla S (Hombre), Talla M (Hombre), Talla L (Hombre), Talla XL (Hombre), Talla 2XL (Hombre));;
cuaderno-de-notas-a4-yo-soy-profesorcbd;Cuaderno de Notas A4 | Yo Soy ProfesorCBD;Cuaderno de ProfesorCBD. Tamaño A4, 1 raya horizontal, cubierta de color azul, con lazo separador de hojas y 96 páginas. “¿Pero esto es un libro o un cuaderno?”, exclamó alguien en la oficina cuando lo vio por primera vez. Es decir, te va a dar para anotar tus mejoras con el CBD, hacer cuentas de cuántas flores puedes comprar con 100 euros en un 3×1 o regalárselo a tus hijos/as para que sean los más molones de clase.;profesorcbd;;Merchandising;4,99;Default Title;4,99;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CuadernoProfesorCBDPrincipal.webp?v=1697529284;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CuadernoProfesorCBDSecundaria.webp?v=1697529284;;;;;;;;;Title (Default Title);;
leche-para-cuerpazos-con-cbd-aceite-de-almendras-manteca-de-karite-y-pantenol-hakulab-cbd-cosmetics;Leche para Cuerpazos con CBD, Aceite de Almendras, Manteca de Karité y Pantenol - hakuLab CBD Cosmetics;"La Leche para Cuerpazos con CBD, Aceite de Almendras, Manteca de Karité y Pantenol hakuLab CBD Cosmetics cubre las necesidades diarias de la piel secas y delicadas. Hidrata, nutre y regenera: el ‘salud, dinero y amor’ de los dermatólogos. Absorción ultrarrápida. Más del 90% de ingredientes de origen natural. La mayor concentración de CBD del mercado. Cantidad: 250ml – CBD 1.000mg 
Cómo se usa. Aplicar a diario sobre la piel y masajear suavemente hasta su completa absorción. Si lo haces después de la ducha, es gustirrinín x 2.
Beneficios. Indicada para pieles secas y pieles normales. Ideal para personas con pieles sensibles que quieren cuidar su dermis y disponen de poco tiempo para ello. La Leche para Cuerpazos con CBD, Aceite de Almendras, Manteca de Karité y Pantenol te permite ahorrar en una variedad de productos al valerse de la polivalencia del cannabidiol, que lleva al sistema endocannabinoide de la piel del cuerpo a sus más altas cotas de eficiencia. O lo que es lo mismo: una piel hidratada, bonita y en búsqueda constante de su equilibrio. Consigue una piel suave. Consigue una piel sedosa.
Ingredientes. Aqua, glyceryl stearate, Cetearyl Alcohol (and) Ceteareth-20, stearyl alcohol, prunus amygdalus dulcis oil, cannbis sativa seed oil, cannabidiol, butyrospermum parkii butter, isoamyl laurate, caprylic/capric triglyceride, glyceryn, pantenol, centella asiatica extract, ginkgo biloba extract, disodium EDTA, sodium benzoate, potassium sorbate, propanediol, parfum.
Sostenibilidad. Ingredientes de origen sostenible, fabricado en España, envases ecológicos.";profesorcbd;Cremas y Cosmética;"belleza
Cosmética
HakuLab
hakuLab Cosmetics
Oferta
ofertapersonalizada";16,22;Default Title;16,22;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/LecheHidratante-cosmeticacbd-001.webp?v=1697527661;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/LecheHidratante-cosmeticacbd-002.webp?v=1697527661;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/LecheHidratante-cosmeticacbd-003.webp?v=1697527652;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/LecheHidratante-cosmeticacbd-004.webp?v=1698405163;;;;;;;Title (Default Title);;
crema-facial-para-piel-madura-con-cbd-acido-hialuronico-y-manteca-de-karite;Crema Facial para Piel Madura con CBD, Ácido Hialurónico y Manteca de Karité . hakuLab CBD Cosmetics;"La Crema Facial para Piel Madura con CBD, Ácido Hialurónico y Manteca de Karité es un tratamiento unisex que cubre las necesidades diarias de las pieles maduras. O, como a nosotros nos gusta llamarlas, las pieles expertas en paellas al sol y noches de fiesta. Más del 90% de sus ingredientes son de origen natural. Absorción ultrarápida. Especialmente indicada para pieles sensibles. Loción 100% compatible con la base de maquillaje. Contiene la mayor concentración de CBD del mercado. Sólo respeta las arrugas de reír. Cantidad: 50ml – CBD 800mg
 Cómo se usa. Aplicar la crema facial con CBD cada mañana sobre la cara lavada, realizando un suave masaje hasta su completa absorción. Aplicar antes de la protección solar.
 Beneficios. Hidratante, antiedad y antiarrugas. Estimula la regeneración de la piel. Acción antioxidante.
 Ingredientes. Aqua, glyceryl stearate, cetyl alcohol, caprylic/capric triglyceride, isoamyl laurate, prunus amygdalus duclis oil, glyceryn, cannabidiol, butyrospermum parkii butter, cannabis sativa seed oil, Ammonium Polyacryloyldimethyl Taurate, sodium ascorbyl phosphate, pantenol, sodium hialuronate, ferulic acid, kojic acid dipalmitate, tocopheryl acetate, B.H.T., uva ursis extract, Malpighia Glabra fruit extract, púnica granatum extract, morus alba extract, GLYCYRRHIZA GLABRA ROOT EXTRACT, disodium EDTA, sodium benzotae, potassium sorbate, propanediol, parfum, limonene, citral.
 Sostenibilidad. Ingredientes de origen sostenible, fabricado en España, envases ecológicos.";profesorcbd;Cremas y Cosmética;"belleza
BlackFriday
Cosmética
Farmacia
HakuLab
hakuLab Cosmetics
Oferta
ofertapersonalizada";21,42;Default Title;21,42;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielMadural-cosmeticacbd-001.webp?v=1697527539;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielMadura-cosmeticacbd-002.webp?v=1697608606;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielMadural-cosmeticacbd-003.webp?v=1697608606;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielMadural-cosmeticacbd-004.webp?v=1697608606;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielMadural-cosmeticacbd-005.webp?v=1697608606;https://cdn.shopify.com/s/files/1/0743/4357/9926/files/CremaFacialPielMadural-cosmeticacbd-006.webp?v=1697608606;;;;;Title (Default Title);;
